Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2025-10-08T05:15:00Z,BNBUSD,1287.24,124.1906,Limit,Filled,159863.107944,"Entry" 
2025-10-08T05:27:00Z,BNBUSD,1334.61,-124.1906,Limit,Filled,-165746.016666,"ATR Trail" 
2025-10-08T08:52:00Z,BNBUSD,1320.33,109.37749,Limit,Filled,144414.3813717,"Entry" 
2025-10-08T09:18:00Z,BNBUSD,1334.61,-109.37748,Limit,Filled,-145976.2785828,"ATR Trail" 
2025-10-08T10:19:00Z,BNBUSD,1320.14,120.68927,Limit,Filled,159326.7328978,"Entry" 
2025-10-08T11:05:00Z,BNBUSD,1334.61,-120.68927,Limit,Filled,-161073.1066347,"ATR Trail" 
2025-10-08T14:08:00Z,XDGUSD,0.2556233,2285428.5721556,Limit,Filled,584208.79352872,"Entry" 
2025-10-08T14:35:00Z,XDGUSD,0.2561308,-2285428.5721556,Limit,Filled,-585368.64852908,"ATR Trail" 
2025-10-09T14:51:00Z,XDGUSD,0,2359209.658448,Limit,Canceled,0,"" 
2025-10-09T15:05:00Z,BNBUSD,1248.23,127.37461,Limit,Filled,158992.8094403,"Entry" 
2025-10-09T15:30:00Z,BNBUSD,1287.77,-127.37461,Limit,Filled,-164029.2015197,"ATR Trail" 
2025-10-09T17:12:00Z,XDGUSD,0.2444052,1474663.197366,Limit,Filled,360415.35368487,"Entry" 
2025-10-09T18:40:00Z,XDGUSD,0.2458036,-1474663.197366,Limit,Filled,-362477.52270007,"ATR Trail" 
2025-10-10T07:01:00Z,TAOUSD,357.1797,1197.66652,Limit,Filled,427782.16831364,"Entry" 
2025-10-10T07:59:00Z,TAOUSD,356.2482,-1197.66651,Limit,Filled,-426666.53838778,"ATR Trail" 
2025-10-10T09:30:00Z,TAOUSD,378.1435,516.87528,Limit,Filled,195453.02744268,"Entry" 
2025-10-10T09:39:00Z,TAOUSD,376.7817,-516.87528,Limit,Filled,-194749.14668638,"ATR Trail" 
2025-10-10T10:39:00Z,TAOUSD,374.7513,404.95043,Limit,Filled,151755.70007806,"Entry" 
2025-10-10T11:46:00Z,TAOUSD,385,-202.47522,Limit,Filled,-77952.9597,"Partial TP" 
2025-10-10T12:00:00Z,TAOUSD,387.6042,-202.47522,Limit,Filled,-78480.245667924,"ATR Trail" 
2025-10-10T15:44:00Z,XDGUSD,0.2393119,2006666.6445049,Limit,Filled,480219.2073631,"Entry" 
2025-10-10T15:44:00Z,LINKUSD,21.5293,21194.96043593,Limit,Filled,456312.66171327,"Entry" 
2025-10-10T15:45:00Z,MNTUSD,2.082,69608.45748,Limit,Filled,144924.80847336,"Entry" 
2025-10-10T15:45:00Z,ADAUSD,0.791122,505812.61836673,Limit,Filled,400159.49026752,"Entry" 
2025-10-10T15:45:00Z,SOLUSD,213.45,1533.78996281,Limit,Filled,327387.46756179,"Entry" 
2025-10-10T16:02:00Z,LINKUSD,21.25715,-21194.96043592,Limit,Filled,-450544.45323042,"ATR Trail" 
2025-10-10T16:03:00Z,ADAUSD,0.80809,-505812.61836673,Limit,Filled,-408742.11877597,"ATR Trail" 
2025-10-10T16:59:00Z,XDGUSD,0.2498069,-2006666.6445049,Limit,Filled,-501279.17379718,"ATR Trail" 
2025-10-10T17:03:00Z,SOLUSD,210.89,-1533.7899628,Limit,Filled,-323460.96525489,"ATR Trail" 
2025-10-10T17:06:00Z,MNTUSD,2.0893,-69608.45747,Limit,Filled,-145432.95019207,"ATR Trail" 
2025-10-10T17:10:00Z,ETHUSD,4102.73,135.42854096,Limit,Filled,555626.73785282,"Entry" 
2025-10-10T18:14:00Z,ETHUSD,4110.75,-135.42854095,Limit,Filled,-556712.87471021,"ATR Trail" 
2025-10-10T18:17:00Z,SOLUSD,208.98,1301.6330904,Limit,Filled,272015.28323179,"Entry" 
2025-10-10T18:49:00Z,SOLUSD,207.75,-1301.63309041,Limit,Filled,-270414.27453268,"ATR Trail" 
2025-10-10T19:45:00Z,XRPUSD,2.68501,205740.87642823,Limit,Filled,552416.31061856,"Entry" 
2025-10-10T19:45:00Z,ADAUSD,0,214958.89006008,Limit,Canceled,0,"" 
2025-10-10T19:45:00Z,SUIUSD,3.2547,103516.66892,Limit,Filled,336915.70233392,"Entry" 
2025-10-10T19:45:00Z,XDGUSD,0,581942.19412019,Limit,Canceled,0,"" 
2025-10-10T20:51:00Z,SUIUSD,3.2413,-103516.66891,Limit,Filled,-335528.57893798,"ATR Trail" 
2025-10-10T20:53:00Z,XRPUSD,2.73101,-205740.87642824,Limit,Filled,-561880.39093429,"ATR Trail" 
2025-10-10T21:32:00Z,XDGUSD,0.1702265,1024298.6014421,Limit,Filled,174362.76587839,"Entry" 
2025-10-10T21:33:00Z,XDGUSD,0.2498069,-512149.30072106,Limit,Filled,-127938.4291503,"Partial TP" 
2025-10-10T21:35:00Z,XDGUSD,0.2498069,-512149.30072106,Limit,Filled,-127938.4291503,"Breakeven Stop" 
2025-10-10T21:36:00Z,PENGUUSD,0.019891,21284483.66161,Limit,Filled,423369.66451308,"Entry" 
2025-10-10T21:36:00Z,ETHUSD,3769.82,164.57168235,Limit,Filled,620405.61955668,"Entry" 
2025-10-10T21:36:00Z,FARTCOINUSD,0.4273,1607490.01258,Limit,Filled,686880.48237543,"Entry" 
2025-10-10T21:43:00Z,PENGUUSD,0.028234,-10642241.8308,Limit,Filled,-300473.05585081,"Partial TP" 
2025-10-10T21:45:00Z,PENGUUSD,0.028234,-10642241.83081,Limit,Filled,-300473.05585109,"Trailing Stop" 
2025-10-10T21:47:00Z,FARTCOINUSD,0.4473,-803745.00629,Limit,Filled,-359515.14131352,"Partial TP" 
2025-10-10T21:48:00Z,FARTCOINUSD,0.4473,-803745.0063,Limit,Filled,-359515.14131799,"Breakeven Stop" 
2025-10-10T21:52:00Z,ETHUSD,4110.75,-82.28584118,Limit,Filled,-338256.52163069,"Partial TP" 
2025-10-10T22:35:00Z,USDGUSD,0.9996,266521.96612,Limit,Filled,266415.35733355,"Entry" 
2025-10-10T23:06:00Z,ETHUSD,4110.75,-82.28584118,Limit,Filled,-338256.52163069,"ATR Trail" 
2025-10-10T23:07:00Z,ADAUSD,0.653486,372700.28907927,Limit,Filled,243554.42110926,"Entry" 
2025-10-10T23:07:00Z,XRPUSD,2.33533,104421.81905922,Limit,Filled,243859.40670357,"Entry" 
2025-10-10T23:23:00Z,ADAUSD,0.80809,-186350.14453963,Limit,Filled,-150587.68830103,"Partial TP" 
2025-10-10T23:30:00Z,XRPUSD,2.73101,-52210.90952961,Limit,Filled,-142588.51603446,"Partial TP" 
2025-10-10T23:48:00Z,ADAUSD,0.80809,-186350.14453964,Limit,Filled,-150587.68830104,"Breakeven Stop" 
2025-10-10T23:49:00Z,SOLUSD,191.92,3352.59054539,Limit,Filled,643429.17747125,"Entry" 
2025-10-10T23:49:00Z,PENGUUSD,0.024975,8588509.83796,Limit,Filled,214498.03320305,"Entry" 
2025-10-11T00:07:00Z,USDGUSD,0,-266521.96611,Limit,Canceled,0,"" 
2025-10-11T00:09:00Z,USDGUSD,0,-266521.96611,Limit,Canceled,0,"" 
2025-10-11T00:11:00Z,USDGUSD,0,-266521.96611,Limit,Canceled,0,"" 
2025-10-11T00:13:00Z,USDGUSD,0,-266521.96611,Limit,Canceled,0,"" 
2025-10-11T00:15:00Z,USDGUSD,0,-266521.96611,Limit,Canceled,0,"" 
2025-10-11T00:17:00Z,USDGUSD,0.9999,-266521.96611,Limit,Filled,-266495.31391339,"Stagnation Exit" 
2025-10-11T00:18:00Z,XRPUSD,2.73101,-52210.90952961,Limit,Filled,-142588.51603446,"Breakeven Stop" 
2025-10-11T01:11:00Z,SOLUSD,208.01,-3352.59054539,Limit,Filled,-697372.35934657,"ATR Trail" 
2025-10-11T01:12:00Z,SUIUSD,2.6179,103350.21564,Limit,Filled,270560.52952396,"Entry" 
2025-10-11T01:21:00Z,PENGUUSD,0.028234,-8588509.83796,Limit,Filled,-242487.98676496,"Stagnation Exit" 
2025-10-11T01:36:00Z,ETHUSD,3788.47,51.96836045,Limit,Filled,196880.57451401,"Entry" 
2025-10-11T01:36:00Z,LINKUSD,17.32403,13428.62140768,Limit,Filled,232637.84012529,"Entry" 
2025-10-11T01:36:00Z,XRPUSD,2.35127,68489.44381092,Limit,Filled,161037.1745493,"Entry" 
2025-10-11T01:54:00Z,ETHUSD,4110.75,-51.96836045,Limit,Filled,-213628.93771984,"ATR Trail" 
2025-10-11T02:24:00Z,SUIUSD,2.6886,-51675.10782,Limit,Filled,-138933.69488485,"Partial TP" 
2025-10-11T02:24:00Z,XRPUSD,2.73101,-34244.72190546,Limit,Filled,-93522.67797103,"Partial TP" 
2025-10-11T02:24:00Z,LINKUSD,21.522,-6714.31070384,Limit,Filled,-144505.39496804,"Partial TP" 
2025-10-11T02:30:00Z,BNBUSD,1116.18,144.276,Limit,Filled,161037.98568,"Entry" 
2025-10-11T03:06:00Z,SUIUSD,2.78,-51675.10783,Limit,Filled,-143656.7997674,"ATR Trail" 
2025-10-11T03:06:00Z,LINKUSD,21.522,-6714.31070385,Limit,Filled,-144505.39496826,"ATR Trail" 
2025-10-11T03:07:00Z,XRPUSD,2.73101,-34244.72190546,Limit,Filled,-93522.67797103,"ATR Trail" 
2025-10-11T04:01:00Z,XDGUSD,0.1935325,1093573.7356672,Limit,Filled,211642.05899802,"Entry" 
2025-10-11T04:05:00Z,ETHUSD,3804.46,52.17243571,Limit,Filled,198487.94476127,"Entry" 
2025-10-11T04:09:00Z,SOLUSD,0,1003.70865793,Limit,Canceled,0,"" 
2025-10-11T04:15:00Z,SOLUSD,186.26,817.11714589,Limit,Filled,152196.23959347,"Entry" 
2025-10-11T04:38:00Z,SOLUSD,208.01,-817.11714589,Limit,Filled,-169968.53751658,"ATR Trail" 
2025-10-11T05:10:00Z,LINKUSD,17.72387,9325.90243155,Limit,Filled,165291.08232948,"Entry" 
2025-10-11T05:10:00Z,XRPUSD,2.44924,64449.18897367,Limit,Filled,157851.53160187,"Entry" 
2025-10-11T05:18:00Z,ETHUSD,4110.75,-52.17243571,Limit,Filled,-214467.84009488,"ATR Trail" 
2025-10-11T05:21:00Z,BNBUSD,1227.02,-144.27601,Limit,Filled,-177029.5497902,"ATR Trail" 
2025-10-11T05:26:00Z,XDGUSD,0.2498069,-1093573.7356672,Limit,Filled,-273182.26482845,"ATR Trail" 
2025-10-11T05:29:00Z,XRPUSD,2.73101,-64449.18897367,Limit,Filled,-176011.37957898,"ATR Trail" 
2025-10-11T05:30:00Z,LINKUSD,21.522,-9325.90243154,Limit,Filled,-200712.0721316,"ATR Trail" 
2025-10-11T05:55:00Z,SUIUSD,2.719,68110.13788,Limit,Filled,185191.46489572,"Entry" 
2025-10-11T05:58:00Z,SOLUSD,183.01,1246.88066558,Limit,Filled,228191.6306078,"Entry" 
2025-10-11T06:55:00Z,SOLUSD,208.01,-1246.88066557,Limit,Filled,-259363.64724522,"ATR Trail" 
2025-10-11T06:55:00Z,SUIUSD,2.78,-68110.13787,Limit,Filled,-189346.1832786,"ATR Trail" 
2025-10-11T06:56:00Z,ADAUSD,0.650294,383126.49319476,Limit,Filled,249144.85976559,"Entry" 
2025-10-11T06:56:00Z,XDGUSD,0.1918051,1063212.0890976,Limit,Filled,203929.50107058,"Entry" 
2025-10-11T08:00:00Z,TAOUSD,320.871,645.13711,Limit,Filled,207005.78962281,"Entry" 
2025-10-11T08:23:00Z,ADAUSD,0.80809,-191563.24659738,Limit,Filled,-154800.34394288,"Partial TP" 
2025-10-11T09:03:00Z,TAOUSD,0,-322.56855,Limit,Canceled,0,"" 
2025-10-11T09:04:00Z,XDGUSD,0.2498069,-531606.04454882,Limit,Filled,-132798.85801,"Partial TP" 
2025-10-11T09:15:00Z,ADAUSD,0.80809,-191563.24659738,Limit,Filled,-154800.34394288,"ATR Trail" 
2025-10-11T09:17:00Z,XDGUSD,0.2498069,-531606.04454882,Limit,Filled,-132798.85801,"ATR Trail" 
2025-10-11T09:18:00Z,XRPUSD,2.48101,101044.02563815,Limit,Filled,250691.23804851,"Entry" 
2025-10-11T09:18:00Z,LINKUSD,18.31777,11203.3435075,Limit,Filled,205220.26960138,"Entry" 
2025-10-11T09:51:00Z,XRPUSD,2.73101,-101044.02563814,Limit,Filled,-275952.24445802,"ATR Trail" 
2025-10-11T09:51:00Z,LINKUSD,18.40283,-11203.34350751,Limit,Filled,-206173.22600031,"ATR Trail" 
2025-10-11T09:53:00Z,TAOUSD,326.1699,-645.1371,Limit,Filled,-210424.30339329,"ATR Trail" 
2025-10-11T10:35:00Z,SUIUSD,2.7399,61485.31336,Limit,Filled,168463.61007506,"Entry" 
2025-10-11T11:17:00Z,SUIUSD,2.8144,-61485.31337,Limit,Filled,-173044.26594853,"ATR Trail" 
2025-10-11T12:00:00Z,XDGUSD,0.1941558,811313.51742042,Limit,Filled,157521.22502558,"Entry" 
2025-10-11T12:36:00Z,XDGUSD,0.2498069,-811313.51742041,Limit,Filled,-202671.71471489,"ATR Trail" 
2025-10-11T13:15:00Z,LINKUSD,17.81014,8329.91030759,Limit,Filled,148356.86876562,"Entry" 
2025-10-11T13:32:00Z,LINKUSD,18.40283,-8329.91030759,Limit,Filled,-153293.92330583,"ATR Trail" 
2025-10-11T13:46:00Z,ADAUSD,0.649488,223814.22385628,Limit,Filled,145364.65262397,"Entry" 
2025-10-11T13:48:00Z,FARTCOINUSD,0,791734.9936,Limit,Canceled,0,"" 
2025-10-11T13:50:00Z,SUIUSD,2.6722,73017.72663,Limit,Filled,195117.96910069,"Entry" 
2025-10-11T13:52:00Z,FARTCOINUSD,0.3509,738304.70878,Limit,Filled,259071.1223109,"Entry" 
2025-10-11T14:17:00Z,FARTCOINUSD,0.3606,-738304.70877,Limit,Filled,-266232.67798246,"ATR Trail" 
2025-10-11T14:24:00Z,SUIUSD,2.8144,-73017.72663,Limit,Filled,-205501.08982747,"ATR Trail" 
2025-10-11T14:25:00Z,ADAUSD,0.648195,-223814.22385628,Limit,Filled,-145075.26083252,"ATR Trail" 
2025-10-11T14:26:00Z,XRPUSD,2.43366,93605.12126365,Limit,Filled,227803.03941449,"Entry" 
2025-10-11T16:11:00Z,XRPUSD,2.73101,-46802.56063183,Limit,Filled,-127818.26111113,"Partial TP" 
2025-10-11T16:22:00Z,XRPUSD,2.73101,-46802.56063183,Limit,Filled,-127818.26111113,"ATR Trail" 
2025-10-11T19:55:00Z,FARTCOINUSD,0.334,450346.10318,Limit,Filled,150415.59846212,"Entry" 
2025-10-11T20:32:00Z,FARTCOINUSD,0.3656,-450346.10318,Limit,Filled,-164646.53532261,"ATR Trail" 
2025-10-11T21:22:00Z,ADAUSD,0.623523,451102.06879795,Limit,Filled,281272.5152431,"Entry" 
2025-10-12T00:08:00Z,ADAUSD,0.658932,-451102.06879795,Limit,Filled,-297245.58839717,"ATR Trail" 
2025-10-12T04:05:00Z,XDGUSD,0.1861773,1421820.1728098,Limit,Filled,264710.64085925,"Entry" 
2025-10-12T04:05:00Z,SOLUSD,178,1298.29337597,Limit,Filled,231096.22092266,"Entry" 
2025-10-12T06:28:00Z,XDGUSD,0.2498069,-710910.08640488,Limit,Filled,-177590.24486354,"Partial TP" 
2025-10-12T06:40:00Z,XDGUSD,0.2498069,-710910.08640488,Limit,Filled,-177590.24486354,"ATR Trail" 
2025-10-12T06:45:00Z,SOLUSD,208.01,-649.14668799,Limit,Filled,-135029.0025688,"Partial TP" 
2025-10-12T07:16:00Z,SOLUSD,208.01,-649.14668799,Limit,Filled,-135029.0025688,"ATR Trail" 
2025-10-12T08:35:00Z,TAOUSD,321.7284,582.73613,Limit,Filled,187482.76272709,"Entry" 
2025-10-12T08:41:00Z,TAOUSD,321.7484,-582.73613,Limit,Filled,-187494.41744969,"ATR Trail" 
2025-10-12T09:16:00Z,BNBUSD,1170.04,200.38991,Limit,Filled,234464.2102964,"Entry" 
2025-10-12T09:54:00Z,BNBUSD,1227.02,-100.19495,Limit,Filled,-122941.207549,"Partial TP" 
2025-10-12T10:31:00Z,BNBUSD,1227.02,-100.19495,Limit,Filled,-122941.207549,"ATR Trail" 
2025-10-12T12:31:00Z,BNBUSD,1258.27,182.13064,Limit,Filled,229169.5203928,"Entry" 
2025-10-12T12:47:00Z,BNBUSD,1243.86,-182.13065,Limit,Filled,-226545.030309,"ATR Trail" 
2025-10-12T13:47:00Z,BNBUSD,1228.62,237.79709,Limit,Filled,292162.2607158,"Entry" 
2025-10-12T14:12:00Z,SUIUSD,0,105673.56764,Limit,Canceled,0,"" 
2025-10-12T14:27:00Z,TAOUSD,321.7938,477.22999,Limit,Filled,153569.65195606,"Entry" 
2025-10-12T14:27:00Z,SUIUSD,2.5161,86162.42811,Limit,Filled,216793.28536757,"Entry" 
2025-10-12T14:40:00Z,SUIUSD,2.5287,-86162.4281,Limit,Filled,-217878.93193647,"ATR Trail" 
2025-10-12T14:48:00Z,BNBUSD,0,-118.89854,Limit,Canceled,0,"" 
2025-10-12T14:49:00Z,TAOUSD,329.8897,-238.615,Limit,Filled,-78716.6307655,"Partial TP" 
2025-10-12T14:50:00Z,ETHUSD,3941.54,76.06966741,Limit,Filled,299831.63688321,"Entry" 
2025-10-12T14:59:00Z,BNBUSD,1258.8,-237.79708,Limit,Filled,-299338.964304,"ATR Trail" 
2025-10-12T15:17:00Z,ETHUSD,4045.67,-38.0348337,Limit,Filled,-153876.38565508,"Partial TP" 
2025-10-12T15:35:00Z,ETHUSD,4047.19,-38.03483371,Limit,Filled,-153934.19864277,"ATR Trail" 
2025-10-12T15:39:00Z,LINKUSD,0,15919.84101182,Limit,Canceled,0,"" 
2025-10-12T15:42:00Z,FARTCOINUSD,0.3987,720462.13223,Limit,Filled,287248.2521201,"Entry" 
2025-10-12T15:49:00Z,FARTCOINUSD,0.412,-360231.06611,Limit,Filled,-148415.19923732,"Partial TP" 
2025-10-12T15:53:00Z,TAOUSD,371,-238.615,Limit,Filled,-88526.165,"Trailing Stop" 
2025-10-12T16:10:00Z,PENGUUSD,0.025924,9301483.04052,Limit,Filled,241131.64634244,"Entry" 
2025-10-12T16:38:00Z,PENGUUSD,0.025701,-9301483.04052,Limit,Filled,-239057.4156244,"ATR Trail" 
2025-10-12T16:45:00Z,XDGUSD,0.2084313,1253302.644768,Limit,Filled,261227.49954243,"Entry" 
2025-10-12T16:50:00Z,ETHUSD,4120.01,72.48914651,Limit,Filled,298656.00851267,"Entry" 
2025-10-12T17:35:00Z,SUIUSD,2.7971,89366.9079,Limit,Filled,249968.17808709,"Entry" 
2025-10-12T17:35:00Z,TAOUSD,376.9158,1616.31975,Limit,Filled,609216.45162705,"Entry" 
2025-10-12T17:51:00Z,XDGUSD,0.2059747,-1253302.644768,Limit,Filled,-258148.63626529,"ATR Trail" 
2025-10-12T17:56:00Z,FARTCOINUSD,0.447,-360231.06612,Limit,Filled,-161023.28655564,"ATR Trail" 
2025-10-12T18:20:00Z,XRPUSD,2.53657,70370.33750321,Limit,Filled,178499.28700052,"Entry" 
2025-10-12T18:26:00Z,ETHUSD,4122.59,-72.48914651,Limit,Filled,-298843.03051066,"Stagnation Exit" 
2025-10-12T18:26:00Z,TAOUSD,380.4032,-1616.31975,Limit,Filled,-614853.2051232,"ATR Trail" 
2025-10-12T18:39:00Z,SUIUSD,2.7843,-89366.9079,Limit,Filled,-248824.28166597,"ATR Trail" 
2025-10-12T18:47:00Z,XRPUSD,2.52327,-70370.33750321,Limit,Filled,-177563.36151172,"ATR Trail" 
2025-10-12T18:55:00Z,PENGUUSD,0.026033,5631540.58067,Limit,Filled,146605.89593658,"Entry" 
2025-10-12T19:02:00Z,XDGUSD,0.2082291,862964.02279712,Limit,Filled,179694.22179942,"Entry" 
2025-10-12T20:11:00Z,PENGUUSD,0.02638,-5631540.58067,Limit,Filled,-148560.04051807,"ATR Trail" 
2025-10-12T20:12:00Z,FARTCOINUSD,0,318387.16071,Limit,Canceled,0,"" 
2025-10-12T20:15:00Z,FARTCOINUSD,0.4682,389079.08726,Limit,Filled,182166.82865513,"Entry" 
2025-10-12T20:48:00Z,XDGUSD,0.2136851,-431482.01139856,Limit,Filled,-92201.276753902,"Partial TP" 
2025-10-12T20:54:00Z,XDGUSD,0.213967,-431482.01139856,Limit,Filled,-92322.911532916,"ATR Trail" 
2025-10-12T20:57:00Z,FARTCOINUSD,0.4642,-389079.08727,Limit,Filled,-180610.51231073,"ATR Trail" 
2025-10-12T21:15:00Z,LINKUSD,19.26519,11450.92141509,Limit,Filled,220604.17673678,"Entry" 
2025-10-12T21:26:00Z,LINKUSD,19.14,-11450.92141509,Limit,Filled,-219170.63588482,"ATR Trail" 
2025-10-12T22:05:00Z,ADAUSD,0.698004,369063.84320371,Limit,Filled,257608.03881156,"Entry" 
2025-10-12T22:06:00Z,SOLUSD,196.13,1506.95555709,Limit,Filled,295559.19341206,"Entry" 
2025-10-12T22:40:00Z,XRPUSD,2.53635,98034.79686243,Limit,Filled,248650.55702202,"Entry" 
2025-10-12T23:09:00Z,SOLUSD,197.51,-1506.95555709,Limit,Filled,-297638.79208085,"ATR Trail" 
2025-10-12T23:16:00Z,XRPUSD,2.57278,-98034.79686243,Limit,Filled,-252221.96467172,"ATR Trail" 
2025-10-12T23:17:00Z,ADAUSD,0,-369063.84320371,Limit,Canceled,0,"" 
2025-10-12T23:19:00Z,ADAUSD,0.693812,-369063.84320371,Limit,Filled,-256060.92318085,"ATR Trail" 
2025-10-13T00:25:00Z,SOLUSD,197.97,1267.5810472,Limit,Filled,250943.01991418,"Entry" 
2025-10-13T00:39:00Z,SOLUSD,196.4,-1267.5810472,Limit,Filled,-248952.91767008,"ATR Trail" 
2025-10-13T00:46:00Z,LINKUSD,18.84676,11760.00905499,Limit,Filled,221638.06825722,"Entry" 
2025-10-13T02:21:00Z,LINKUSD,19.00001,-11760.00905499,Limit,Filled,-223440.2896449,"ATR Trail" 
2025-10-13T03:05:00Z,ADAUSD,0.714957,250624.03078757,Limit,Filled,179185.40517979,"Entry" 
2025-10-13T03:33:00Z,ADAUSD,0.715668,-250624.03078757,Limit,Filled,-179363.59886568,"ATR Trail" 
2025-10-13T04:05:00Z,FARTCOINUSD,0.4315,513985.01248,Limit,Filled,221784.53288512,"Entry" 
2025-10-13T04:23:00Z,FARTCOINUSD,0.4656,-513985.01247,Limit,Filled,-239311.42180603,"ATR Trail" 
2025-10-13T06:33:00Z,TAOUSD,405.8761,356.79872,Limit,Filled,144816.07295859,"Entry" 
2025-10-13T07:21:00Z,TAOUSD,417.5849,-178.39936,Limit,Filled,-74496.878905664,"Partial TP" 
2025-10-13T07:46:00Z,TAOUSD,419.3406,-178.39936,Limit,Filled,-74810.094662016,"ATR Trail" 
2025-10-13T07:57:00Z,BNBUSD,1348.07,125.53498,Limit,Filled,169229.9404886,"Entry" 
2025-10-13T08:47:00Z,TAOUSD,421.0755,579.87938,Limit,Filled,244172.99987319,"Entry" 
2025-10-13T09:03:00Z,TAOUSD,418.78,-579.87937,Limit,Filled,-242841.8825686,"ATR Trail" 
2025-10-13T09:08:00Z,BNBUSD,1360.01,-125.53498,Limit,Filled,-170728.8281498,"ATR Trail" 
2025-10-13T09:48:00Z,SUIUSD,2.8921,60052.08357,Limit,Filled,173676.6308928,"Entry" 
2025-10-13T10:12:00Z,SUIUSD,2.8758,-60052.08357,Limit,Filled,-172697.78193061,"ATR Trail" 
2025-10-13T10:33:00Z,TAOUSD,409.3752,353.31771,Limit,Filled,144639.50819479,"Entry" 
2025-10-13T11:06:00Z,TAOUSD,418.78,-353.31772,Limit,Filled,-147962.3947816,"ATR Trail" 
2025-10-13T11:42:00Z,ADAUSD,0.70859,361961.41006673,Limit,Filled,256482.23555918,"Entry" 
2025-10-13T11:42:00Z,XRPUSD,2.57788,81403.75107497,Limit,Filled,209849.10182114,"Entry" 
2025-10-13T11:48:00Z,FARTCOINUSD,0.4173,420720.87663,Limit,Filled,175566.8218177,"Entry" 
2025-10-13T12:40:00Z,FARTCOINUSD,0.4374,-420720.87663,Limit,Filled,-184023.31143796,"ATR Trail" 
2025-10-13T12:54:00Z,ADAUSD,0.709477,-361961.41006673,Limit,Filled,-256803.29532991,"ATR Trail" 
2025-10-13T13:04:00Z,XRPUSD,2.62594,-81403.75107497,Limit,Filled,-213761.36609781,"ATR Trail" 
2025-10-13T13:06:00Z,XDGUSD,0.206791,1014900.7697887,Limit,Filled,209872.34508538,"Entry" 
2025-10-13T13:33:00Z,XDGUSD,0.2122936,-507450.38489435,Limit,Filled,-107728.46903061,"Partial TP" 
2025-10-13T13:36:00Z,XDGUSD,0.2119501,-507450.38489435,Limit,Filled,-107554.1598234,"ATR Trail" 
2025-10-13T13:37:00Z,ETHUSD,4145.18,136.19672248,Limit,Filled,564559.93008965,"Entry" 
2025-10-13T13:37:00Z,SOLUSD,0,1452.80125616,Limit,Canceled,0,"" 
2025-10-13T13:57:00Z,FARTCOINUSD,0.4279,465446.15011,Limit,Filled,199164.40763207,"Entry" 
2025-10-13T14:22:00Z,ETHUSD,4157.1,-136.19672248,Limit,Filled,-566183.39502161,"ATR Trail" 
2025-10-13T14:23:00Z,FARTCOINUSD,0.4229,-465446.15011,Limit,Filled,-196837.17688152,"ATR Trail" 
2025-10-13T14:38:00Z,LINKUSD,19.75225,13839.96198257,Limit,Filled,273370.38907022,"Entry" 
2025-10-13T14:51:00Z,LINKUSD,19.52,-13839.96198256,Limit,Filled,-270156.05789957,"ATR Trail" 
2025-10-13T15:05:00Z,SOLUSD,0,1012.06350963,Limit,Canceled,0,"" 
2025-10-13T15:11:00Z,SOLUSD,0,1231.45734383,Limit,Canceled,0,"" 
2025-10-13T15:16:00Z,XRPUSD,2.57788,76348.29945573,Limit,Filled,196816.75420094,"Entry" 
2025-10-13T15:52:00Z,LINKUSD,19.77042,9659.27713872,Limit,Filled,190967.96592889,"Entry" 
2025-10-13T16:22:00Z,LINKUSD,0,-9659.27713873,Limit,Canceled,0,"" 
2025-10-13T16:23:00Z,XRPUSD,2.62594,-76348.29945573,Limit,Filled,-200486.05347278,"ATR Trail" 
2025-10-13T16:30:00Z,LINKUSD,19.63772,-9659.27713873,Limit,Filled,-189686.17985278,"ATR Trail" 
2025-10-13T16:55:00Z,XDGUSD,0.2107082,736849.00279579,Limit,Filled,155260.1270509,"Entry" 
2025-10-13T17:49:00Z,XDGUSD,0,-736849.0027958,Limit,Canceled,0,"" 
2025-10-13T17:51:00Z,XDGUSD,0.2109216,-736849.0027958,Limit,Filled,-155417.37062809,"ATR Trail" 
2025-10-13T18:58:00Z,XDGUSD,0.2139423,890239.23254855,Limit,Filled,190459.82896167,"Entry" 
2025-10-13T21:31:00Z,XDGUSD,0.2167908,-890239.23254855,Limit,Filled,-192995.67541559,"ATR Trail" 
2025-10-14T04:45:00Z,TAOUSD,421.3381,355.6838,Limit,Filled,149863.13649278,"Entry" 
2025-10-14T04:54:00Z,TAOUSD,428.9499,-355.6838,Limit,Filled,-152570.53044162,"ATR Trail" 
2025-10-14T05:54:00Z,SOLUSD,200.18,948.54465167,Limit,Filled,189879.6683713,"Entry" 
2025-10-14T06:17:00Z,SOLUSD,209.55,-948.54465167,Limit,Filled,-198767.53175745,"ATR Trail" 
2025-10-14T06:58:00Z,ADAUSD,0.682681,275868.9323142,Limit,Filled,188330.47858119,"Entry" 
2025-10-14T07:00:00Z,BNBUSD,1204.54,205.04391,Limit,Filled,246983.5913514,"Entry" 
2025-10-14T07:05:00Z,TAOUSD,400.962,803.48946,Limit,Filled,322168.74086052,"Entry" 
2025-10-14T07:41:00Z,BNBUSD,1279.15,-205.04392,Limit,Filled,-262281.930268,"ATR Trail" 
2025-10-14T07:43:00Z,ADAUSD,0.722443,-275868.93231419,Limit,Filled,-199299.57906786,"ATR Trail" 
